config,run,kind,key,count,bytes,ms
x86-warm,4,readying,conhost.exe,2,0.000,7.251
x86-warm,4,readying,MsMpEng.exe,1,0.000,2.062
x86-warm,4,readying,powershell.exe,2,0.000,0.571
x86-warm,4,readying,csrss.exe,2,0.000,0.036
x86-warm,5,module,ntoskrnl.exe,8,0.000,8.126
x86-warm,5,module,ntdll.dll,2,0.000,2.034
x86-warm,5,module,dxgmms2.sys,1,0.000,0.953
x86-warm,5,readying,7z.exe,15,0.000,10.387
x86-warm,5,readying,conhost.exe,2,0.000,7.191
x86-warm,5,readying,MsMpEng.exe,1,0.000,2.221
x86-warm,5,readying,powershell.exe,2,0.000,0.655
x86-warm,5,readying,csrss.exe,2,0.000,0.043
x86-warm,6,module,ntoskrnl.exe,6,0.000,6.011
x86-warm,6,module,ntdll.dll,5,0.000,5.018
x86-warm,6,module,wow64.dll,2,0.000,1.983
x86-warm,6,module,vgk.sys,1,0.000,1.000
x86-warm,6,module,WdFilter.sys,1,0.000,1.000
x86-warm,6,readying,7z.exe,16,0.000,10.628
x86-warm,6,readying,conhost.exe,2,0.000,7.803
x86-warm,6,readying,MsMpEng.exe,1,0.000,2.173
x86-warm,6,readying,powershell.exe,2,0.000,0.635
x86-warm,6,readying,csrss.exe,2,0.000,0.042
x86-warm,7,module,ntoskrnl.exe,7,0.000,7.044
x86-warm,7,module,ntdll.dll,6,0.000,6.064
x86-warm,7,module,vgk.sys,1,0.000,1.010
x86-warm,7,readying,7z.exe,18,0.000,10.457
x86-warm,7,readying,conhost.exe,2,0.000,7.631
x86-warm,7,readying,MsMpEng.exe,1,0.000,2.020
x86-warm,7,readying,powershell.exe,2,0.000,0.721
x86-warm,7,readying,csrss.exe,2,0.000,0.050
x86-warm,8,module,ntoskrnl.exe,5,0.000,5.013
x86-warm,8,module,ntdll.dll,3,0.000,3.000
x86-warm,8,module,vgk.sys,1,0.000,1.004
x86-warm,8,module,win32kfull.sys,1,0.000,1.003
x86-warm,8,module,ucrtbase.dll,1,0.000,1.000
x86-warm,8,readying,7z.exe,17,0.000,11.039
x86-warm,8,readying,conhost.exe,2,0.000,7.333
x86-warm,8,readying,MsMpEng.exe,1,0.000,2.275
x86-warm,8,readying,powershell.exe,2,0.000,0.800
x86-warm,8,readying,csrss.exe,2,0.000,0.039
x86-warm,9,module,ntoskrnl.exe,8,0.000,7.957
x86-warm,9,module,ntdll.dll,5,0.000,5.096
x86-warm,9,readying,7z.exe,16,0.000,10.126
