config,run,kind,key,count,bytes,ms
x64-warm,10,readying,7z.exe,19,0.000,22.908
x64-warm,10,readying,conhost.exe,2,0.000,9.297
x64-warm,10,readying,XtaCache.exe,17,0.000,3.247
x64-warm,10,readying,MsMpEng.exe,1,0.000,1.448
x64-warm,10,readying,powershell.exe,2,0.000,0.686
x64-warm,10,readying,csrss.exe,2,0.000,0.048
x64-warm,11,readying,7z.exe,18,0.000,21.976
x64-warm,11,readying,conhost.exe,2,0.000,9.083
x64-warm,11,readying,XtaCache.exe,17,0.000,3.516
x64-warm,11,readying,MsMpEng.exe,4,0.000,1.467
x64-warm,11,readying,powershell.exe,2,0.000,0.791
x64-warm,11,readying,csrss.exe,2,0.000,0.044
x64-warm,12,readying,7z.exe,19,0.000,20.791
x64-warm,12,readying,conhost.exe,2,0.000,8.766
x64-warm,12,readying,XtaCache.exe,17,0.000,3.380
x64-warm,12,readying,MsMpEng.exe,2,0.000,1.500
x64-warm,12,readying,powershell.exe,2,0.000,0.717
x64-warm,12,readying,csrss.exe,2,0.000,0.043
x64-warm,13,readying,7z.exe,19,0.000,23.777
x64-warm,13,readying,conhost.exe,2,0.000,9.288
x64-warm,13,readying,XtaCache.exe,17,0.000,3.581
x64-warm,13,readying,MsMpEng.exe,1,0.000,1.571
x64-warm,13,readying,powershell.exe,2,0.000,0.727
x64-warm,13,readying,csrss.exe,2,0.000,0.052
x64-warm,14,readying,7z.exe,18,0.000,19.573
x64-warm,14,readying,conhost.exe,2,0.000,8.142
x64-warm,14,readying,XtaCache.exe,17,0.000,3.022
x64-warm,14,readying,MsMpEng.exe,3,0.000,1.421
x64-warm,14,readying,powershell.exe,2,0.000,0.675
x64-warm,14,readying,csrss.exe,2,0.000,0.024
x64-warm,15,readying,7z.exe,19,0.000,22.783
x64-warm,15,readying,XtaCache.exe,17,0.000,12.729
x64-warm,15,readying,conhost.exe,2,0.000,8.907
x64-warm,15,readying,MsMpEng.exe,3,0.000,1.700
x64-warm,15,readying,powershell.exe,2,0.000,0.742
x64-warm,15,readying,csrss.exe,3,0.000,0.047
x64-warm,16,readying,7z.exe,21,0.000,21.711
x64-warm,16,readying,conhost.exe,2,0.000,9.364
x64-warm,16,readying,XtaCache.exe,17,0.000,3.462
x64-warm,16,readying,MsMpEng.exe,4,0.000,1.501
x64-warm,16,readying,powershell.exe,2,0.000,0.870
x64-warm,16,readying,csrss.exe,3,0.000,0.058
x64-warm,17,readying,7z.exe,19,0.000,19.304
x64-warm,17,readying,conhost.exe,2,0.000,8.304
x64-warm,17,readying,XtaCache.exe,17,0.000,3.133
x64-warm,17,readying,MsMpEng.exe,8,0.000,1.424
x64-warm,17,readying,powershell.exe,2,0.000,0.688
x64-warm,17,readying,csrss.exe,2,0.000,0.026
x64-warm,18,readying,7z.exe,18,0.000,18.995
x64-warm,18,readying,conhost.exe,2,0.000,8.223
x64-warm,18,readying,XtaCache.exe,17,0.000,3.125
x64-warm,18,readying,MsMpEng.exe,1,0.000,1.374
